Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,password,course_name,SignUpDate,LastActiveDate,comment
S1937,Ahmed,Smith,student937@university.com,Female,23,Mathematics,&CXUxwz*Qh,"5    NaN
Name: CourseName, dtype: str",2023-11-13,2024-04-21,"비즈니스 영어를 활용하시는 분들은 꼭 들으세요! 전문성이 향상 됩니다.
The video has clearly been spliced together, which is fine. But he changes a bunch of the code without saying anything!
"
S1938,Emma,Davis,student938@university.com,Female,24,Engineering,*Z1RjPDMRa,"35    NaN
Name: CourseName, dtype: str",2023-01-05,2024-01-08,"Many of his answers are wrong. I want a refund.
شكرا على الكورس كان رائع و غير معقد واستفتدت كثير 
 يستاهل المبلغ المدفوع تحياتي لك استاذ محمد
"
S1939,Sara,Jones,student939@university.com,Male,21,Mathematics,q6KJmF7ZZV,"5    NaN
Name: CourseName, dtype: str",2023-07-17,2024-02-03,"Really enjoyed the way Faizaa explains the concepts using fun visuals. My daughter enjoyed this course a lot. Thanks!
Thank you for very good course. I have passed the exam.
"
S1940,Maria,Williams,student940@university.com,Male,19,CS,vgpEANk5&R,"50    NaN
Name: CourseName, dtype: str",2023-07-23,2024-05-07,"muito bom...
Ich bin sehr zufrieden, es wird alles super erklärt.
"
S1941,Ahmed,Johnson,student941@university.com,Male,23,Business,d3Txr6UBPI,"20    NaN
Name: CourseName, dtype: str",2023-02-02,2024-05-23,"90% of your answers for this practice Exams questions are wrong. Please stop misleading people
Very interesting, learned a lot of new things!
"
S1942,Liam,Williams,student942@university.com,Female,23,Business,odAAuHk5v8,"20    NaN
Name: CourseName, dtype: str",2023-08-23,2024-03-17,"content was great!  audio was at times hard to hear
Vraiment bien pour débuter en digital painting. On est par contre pas sur du dessin pur, c'est beaucoup plus orienté techniques numériques.

J'ai crée mon avatar grâce à ce tuto alors merci tout de même. On attend de voir la suite.
"
S1943,Ahmed,Jones,student943@university.com,Male,21,CS,yhx@2uVddx,"50    NaN
Name: CourseName, dtype: str",2023-04-18,2024-04-05,"The sound is poor.
Teniendo conocimientos de Office, se hace el curso muy deprisa. Me ha dado una idea clara de cómo funciona y sobre todo se ciñe totalmente a la aplicación  sin introducir paja.
"
S1944,Ahmed,Johnson,student944@university.com,Male,18,Business,XbCCDQAbHE,"20    NaN
Name: CourseName, dtype: str",2023-11-20,2024-01-09,"نړۍ مننه ستاسو له زیار او کوښښ څخه کورس واقعا په زړه پوری اماده شوی له خوندور مېتود څخه مو استفاده کړي او همدارنګه  هر بخش په تفصیلي او عملي بڼه تشریح شوي بیا هم مننه استاد محترم کور مو ودان الله ج مو بریالي لره ! 
او هیله ده نور داسې خوندور کورسونه هم چمتو کړئ
This lesson was a duplicate recording, word for word that another instructor has on Udemy. The tone was very flat and this is not her original material. I am requesting a refund.
"
S1945,Omar,Williams,student945@university.com,Male,24,Business,Nutk#M2v%m,"20    NaN
Name: CourseName, dtype: str",2023-09-13,2024-01-17,"Все доступно и понятно!
Straight to the point, easy to follow! I will start my book tonight yet!
"
S1946,Ahmed,Davis,student946@university.com,Male,21,Mathematics,xF7jFPcnLy,"5    NaN
Name: CourseName, dtype: str",2023-07-23,2024-04-23,"This course is a scam. No real information relative to the subject is presented. 

It can be used for almost any subject with just a change in the topic.

Avoid this course, want a refund
Covers all that I needed to know about filling out the common app. The instructor sounds very knowledgeable and confident.
"
S1947,Liam,Johnson,student947@university.com,Female,21,Business,WDS*vZQL48,"20    NaN
Name: CourseName, dtype: str",2023-06-21,2024-05-18,"Si, espero algo útil.
わかりやすいです。
クイズの答えを考えることで理解ができるようになっているので楽しく学べました。仕事で役に立つプログラムを作ってみたいと思いました。
"
S1948,Emma,Smith,student948@university.com,Male,23,Business,l$B3bmI$pk,"20    NaN
Name: CourseName, dtype: str",2023-05-02,2024-03-28,"Good  ideas! Mind changing
not what I expected and it is difficult to under stand the accent.
"
S1949,Ahmed,Williams,student949@university.com,Male,19,Business,jWJh@S8CNp,"20    NaN
Name: CourseName, dtype: str",2023-08-07,2024-02-22,"The course content is too good.
Questions need to be QA/QC'd. Some of the answers are incorrectly recorded in the system, so a question that was correctly answered is sometimes marked in correct according to the explanation.
"
S1950,John,Johnson,student950@university.com,Female,20,Engineering,1v5P23ViNc,"35    NaN
Name: CourseName, dtype: str",2023-01-05,2024-03-16,"Very usefull! Thanks!
cours clair et abordable. diction claire et suffisamment lente pour bien comprendre. visuels parlants
"
S1951,Maria,Davis,student951@university.com,Female,24,CS,TX4m6%$UlL,"50    NaN
Name: CourseName, dtype: str",2023-10-20,2024-05-13,"La explicación es muy buena , se entiende fácil y la clase es muy dinámica ??
内容很实用
"
S1952,Ahmed,Johnson,student952@university.com,Female,21,Mathematics,pl$8lEJ@na,"5    NaN
Name: CourseName, dtype: str",2023-09-14,2024-04-12,"This is the best animation course ever. It helps me step by step on how to rig a character. This Maya course is so helpful! I would recommend this excellent  Maya course to anyone who wants to improve their animation skills! Awesome Maya Course!
Its a good overview, however the new version of logic does not look the same in terms of the  sampler section. So I spent a few hours trying to find the EXS24 and in Logic 10.5 its been completely overhauled. 
But I definitely understand more than I did before the course.  I like the length of the course.  Those long 10 hour courses you just never even get past the first few sections and are a waste.  This is much better.  Short and to the point.  I think that if the instructor were to update the info to match 10.5 this would be great. And maybe for the sake of beginners go a little slower when showing where the plug ins are on the strip. Just a little slower. Otherwise for overviews in understanding it is good. But Id love an updated version on the sampling.
"
S1953,Maria,Johnson,student953@university.com,Male,24,Business,PWy%BeoCE&,"20    NaN
Name: CourseName, dtype: str",2023-03-18,2024-01-09,"Depricate 된 내용은 최신 버젼으로 업데이트 해주시면 더욱 좋을 것 같습니다.
there are wrong answers and the explanation is weak
"
S1954,John,Davis,student954@university.com,Male,21,CS,l0cTm2hxk8,"50    NaN
Name: CourseName, dtype: str",2023-07-10,2024-03-19,"Amazing course to master the fundamentals of Programming in C.
Highly recommended.
It's a great course, I would highly recommend this to students like me just like sir has said. Although the coat is a little bit distracting but thank you for your great efforts sir.
"
S1955,John,Williams,student955@university.com,Male,18,Business,JOU6NvkB#e,"20    NaN
Name: CourseName, dtype: str",2023-07-08,2024-04-03,"Sehr viele gute Informationen, interessant auf jeden Fall. Was mich etwas gestört hat, ist die Schnelligkeit der Sprecherin......das wirkt irgendwie unruhig.....und hektisch. ...Als Person selbst ist sie sehr sympatisch ....aber eben irgendwie, wie ""unter Strom""....viell.liegt das auch an ihrer Begeisterung für die Öle...
La litofania final, estuvo de maravilla. En cuanto haga las mías las compartiré si estas de acuerdo contigo.
"
S1956,Maria,Brown,student956@university.com,Male,24,Engineering,@WP&tWcOuD,"35    NaN
Name: CourseName, dtype: str",2023-05-14,2024-02-17,"It's a nice gentle approach.
超わかりやすい
今後も続けてほしい
"
S1957,Ali,Williams,student957@university.com,Female,18,Engineering,O#h*HbLKaq,"35    NaN
Name: CourseName, dtype: str",2023-11-04,2024-06-07,"Very informative and practical course with many examples & tips esp. for conflict situations. Great that there are a lot of additional handouts. . Overall, a recommendable course and a well-prepared as well as successful presentation of the content by the instructor.
Useful Practice Test Course. Thanks to udemy.com
"
S1958,Sara,Jones,student958@university.com,Male,23,Business,WlwmeV5P2v,"20    NaN
Name: CourseName, dtype: str",2023-04-17,2024-02-25,"the course was good in terms of highlighting the key aspects of the respective sections, but was mean in giving the desired information.
Interactive and engaging course :)
"
S1959,Omar,Davis,student959@university.com,Male,18,Business,s7Hn&CoPpb,"20    NaN
Name: CourseName, dtype: str",2023-07-06,2024-01-08,"The instructor is not able to bring out the fundamental and core concept thereby failing to impact meaningful knowledge
Ainda começando
"
S1960,Ali,Williams,student960@university.com,Female,24,Business,RBh!A&4QUi,"20    NaN
Name: CourseName, dtype: str",2023-11-24,2024-05-15,"Exceptional course on use of video modeling with teens diagnosed with ASD
This is very good course in tamil. I can understand all the concept in this blouse stitching course. Every one must try this. Thank you
"
S1961,Ali,Johnson,student961@university.com,Female,22,Engineering,zmP2oNY5ts,"35    NaN
Name: CourseName, dtype: str",2023-05-26,2024-04-06,"دورة رائعة ومعاني عميقة
Great lecture.  Really makes you think of those that think this world is all there is.
"
S1962,Emma,Davis,student962@university.com,Female,24,Engineering,g9y7Doj&93,"35    NaN
Name: CourseName, dtype: str",2023-02-21,2024-05-15,"Great Foundation knowledge to drawing- loved it.
Yes it was. Will apply some of the tactics
"
S1963,Omar,Smith,student963@university.com,Male,21,CS,R*$Sssl85s,"50    NaN
Name: CourseName, dtype: str",2023-09-14,2024-01-09,"Hello, I made all the exercises, didn't imagine that such simple practices could change my life! And when I say that I mean it! I was really..lack of confidence in me, feeling alone and struggling with my fears. 
Now is like I'm born again! Is like I'm living in a different world that was actually always here just I couldn't see it!
amazing content. helped me alot
"
S1964,Omar,Williams,student964@university.com,Male,18,Mathematics,k&kcSPhlUZ,"5    NaN
Name: CourseName, dtype: str",2023-09-22,2024-03-23,"Oi professora. Voltei aqui para dizer que o curso me ajudou muito. Consegui acertar quatro perguntas, o curso é muito direto ao ponto e assim eu não perdi tempo procurando na net. gracias
O curso é bem practico e simples!
"
S1965,Ali,Davis,student965@university.com,Male,19,Mathematics,gf9BChhUYs,"5    NaN
Name: CourseName, dtype: str",2023-03-17,2024-03-20,"Excelente su curso. El maestro explica muy detalladamente y el diseño es genial para aprender desde cero a experto ya que involucra varias técnicas incluyendo cortes de revolución, explicación detallada de geometría de planos, ensambles, etc. Realmente recomiendo este curso, me ha dado excelentes resultados  sobre todo para la preparación de mi certificación de SolidWorks. Muchas gracias Jonathan!!!
This is an excellent course. Thank you.
"
S1966,Ahmed,Williams,student966@university.com,Male,22,Engineering,YqBIdZZA3m,"35    NaN
Name: CourseName, dtype: str",2023-04-28,2024-03-12,"发音标准，寓教于乐！棒棒哒！
Its not super mind engaging and catching. Its easy to get distracted because the material doesn't pull me in.
"
S1967,Emma,Davis,student967@university.com,Male,23,Mathematics,P81CDJ25eT,"5    NaN
Name: CourseName, dtype: str",2023-06-22,2024-02-05,"Great course if you want to get ready for tomorrows challenges in the social age. The 100 days journey is perfect for starters or pros and Julian is a great host. 

I highly recommend using it together with the 100 days podcast and the handbook.
Enjoing it untile now ;)
"
S1968,Emma,Johnson,student968@university.com,Female,20,Business,L1I$fnC$KP,"20    NaN
Name: CourseName, dtype: str",2023-04-17,2024-05-23,"Very informative!
well explained, nice tutor
"
S1969,John,Smith,student969@university.com,Female,21,CS,idnylFvnGq,"50    NaN
Name: CourseName, dtype: str",2023-05-30,2024-05-16,"I would recommend this course to anyone. It was very informative and gave great insight on what to do and what not to do in an interview.
I like the fact that the instructor is very confident in the information being presented. I have to go over some things regarding notes and chords from the first course but I look forward to gaining more knowledge.
"
S1970,Liam,Smith,student970@university.com,Male,21,Engineering,Xj#V8IvIZg,"35    NaN
Name: CourseName, dtype: str",2023-12-10,2024-06-02,"Chef Dao explains so clearly and with a smile.  She apparently really loves teaching and it shows.  Thank you for teaching me.
جودة الصوت سيئة والشرح ليس واضح بالشكل الكافي
"
S1971,Omar,Jones,student971@university.com,Male,19,Engineering,iVTGfWQbUG,"35    NaN
Name: CourseName, dtype: str",2023-03-18,2024-06-09,"Excellent set of questions!
Redundant lectures, poorly organized,  read
"
S1972,Ali,Davis,student972@university.com,Male,20,Mathematics,feuiA5c5b*,"5    NaN
Name: CourseName, dtype: str",2023-05-24,2024-04-19,"good course. What I liked is the scientific explanation behind each topic in a easy to understand way.
I am excited about this course because I already have the charisma and creativity, which makes me a good public speaker. However, I find that I get inconsistent results because I often just wing it. This course promises to deliver a foolproof system to get the results I want! Well, the proof is in the pudding and I have been critically evaluating how this course is presented, with the presenter using different fonts and backgrounds, images, and other tools. I find it engaging and interesting, but also logical and easy to follow. I have been convinced to take this course, and I am going to teach it to my children as well.
"
S1973,John,Williams,student973@university.com,Male,20,Business,m29%su&V2j,"20    NaN
Name: CourseName, dtype: str",2023-04-29,2024-05-01,"Exactly the course I was looking for.
I wanted to learn more about bonds
"
S1974,Maria,Smith,student974@university.com,Male,23,CS,hsDA!J1QBT,"50    NaN
Name: CourseName, dtype: str",2023-02-27,2024-02-29,"Curso excelente 
Parabéns
No, no explica las funciones más de lo que aparece en la definición de cada función que provee la compañía MikroC, para colmo, el último ejercicio lo tiene mal y no lo resuelve
"
S1975,Sara,Smith,student975@university.com,Female,23,Mathematics,YzrbAghUy2,"5    NaN
Name: CourseName, dtype: str",2023-03-11,2024-03-28,"the course starts directly from tan graphs. very disappointed
I was Great, Thanks DR. Pashtoon.
"
S1976,Liam,Brown,student976@university.com,Female,22,Engineering,mpsup#dVhU,"35    NaN
Name: CourseName, dtype: str",2023-12-10,2024-05-02,"D Grant's course on stepping into your power was encouraging and insightful. The short journaling activities and moments to pause between sessions made me stop and think about my actions and self-talk. I really love D's cadence and find his use of language useful to the learning process. I feel there's a lot more to be discussed around the topic so I like how he has other offerings that can take me deeper when I'm ready. I think the biggest take away is the continual messaging around our ability to change our perceptions and see ourselves in new light... RIGHT NOW! Thank you D!
the worst way of snatching money from students
"
S1977,Liam,Brown,student977@university.com,Female,21,Engineering,k4ddJ521nw,"35    NaN
Name: CourseName, dtype: str",2023-06-14,2024-02-19,"裏返る声にイライラする
MLos tres primeros temas están muy escuetos necesita más profundidad
"
S1978,Liam,Smith,student978@university.com,Male,18,Mathematics,JpzpgGUZrL,"5    NaN
Name: CourseName, dtype: str",2023-01-31,2024-02-13,"Such delicious tasting vegan Thai dishes.  Love the flavors and love the teaching.  Thanks
very slow, the teacher sound seems no power, weak
"
S1979,Emma,Davis,student979@university.com,Male,23,Business,Urp%HdFANE,"20    NaN
Name: CourseName, dtype: str",2023-10-18,2024-01-20,"The food looked absolutely delicious and i am looking forward to trying to make it myself. Learning to make a tasty broth will go far
its only introduction
"
S1980,Maria,Jones,student980@university.com,Female,19,CS,Upw4UtFXh0,"50    NaN
Name: CourseName, dtype: str",2023-12-21,2024-01-11,"each video is too short limited to 2 min at max no details provided
This course is great, it meets my expectations and I am very satisfied.

Thank you Tong
"
S1981,Liam,Smith,student981@university.com,Female,19,CS,PqZD4K&cd&,"50    NaN
Name: CourseName, dtype: str",2023-09-20,2024-03-17,"high quality and very helpful
I wish it was clearer before I purchased that the focus was on digital rather than physical products.
"
S1982,Maria,Johnson,student982@university.com,Male,19,CS,1EYpIEcf6p,"50    NaN
Name: CourseName, dtype: str",2023-05-11,2024-02-25,"YOU ARE FRAUD AND YOU COPY PASTED SAME QUESTIONS AVAILABLE FROM AUTODESK PRACTICE TEST SERVER. I WASTED MY FULL MONEY. GUYS PLESE DONT BUY ANY TEST EXAM FROM THIS GUY
This dump is so bad. Based Oracle public documentation there are over 50% wrong answers.
"
S1983,Ahmed,Williams,student983@university.com,Female,24,CS,AacoN@Y0CC,"50    NaN
Name: CourseName, dtype: str",2023-11-06,2024-04-11,"Spiegazione chiara e professionale, facile da seguire e accattivante. Molto pratico. Grazie
pos.: good overview, good content; neg. no deep informations how to do, sometimes strange noises in background
"
S1984,Liam,Jones,student984@university.com,Female,23,Business,Im0KhlCyRr,"20    NaN
Name: CourseName, dtype: str",2023-03-15,2024-05-15,"Course should be called ""Intro to iterators, generators, and context managers.""
Content is barely past beginner level.
Instructor is clear and knows what they are talking about.
Should be 3 videos, but they are unnecessarily split into several 1-3 minute videos, often cutting off in mid-sentence.
Great material and content!!!
"
S1985,Sara,Johnson,student985@university.com,Male,23,Engineering,@brDYZ4cJe,"35    NaN
Name: CourseName, dtype: str",2023-06-11,2024-05-05,"I know other coaches are selling at high price for this course.  I am really appreciative of you putting this course here and make it affordable. Thank you so much!  I learnt alot.
es pésima, hay una opción referida de preguntas y respuesta, que permita determinar cual es la respuesta correcta y la explicación a la misma respuesta. Pésimo.
"
S1986,Maria,Jones,student986@university.com,Female,19,Engineering,iCsvXha6wQ,"35    NaN
Name: CourseName, dtype: str",2023-04-23,2024-03-15,"Simple, professiional, and easy to follow, I love Chef Dao's teaching and cooking ability.  Can;t wait to cook for my friends.
answer also be there with proper expalnation
"
S1987,Maria,Johnson,student987@university.com,Female,23,CS,!aS6oGgtwF,"50    NaN
Name: CourseName, dtype: str",2023-10-09,2024-02-05,"Muy buen curso, completo y al punto.
Full ogf Dynamo Knowledge
"
S1988,Sara,Williams,student988@university.com,Female,24,CS,@!KW1O$ZOo,"50    NaN
Name: CourseName, dtype: str",2023-07-19,2024-02-18,"Well, this was surprisingly very good. Learned a lot, but the resources availables for the course are minimum. He didn't share a link or github, or even the images in the beginning of the course. But he really wraps up a bunch of interesting things throughout this course.
大変わかりやすい
"
S1989,Liam,Williams,student989@university.com,Male,18,CS,56nX5TLUhW,"50    NaN
Name: CourseName, dtype: str",2023-08-17,2024-06-12,"とても分かりやすく、勉強が楽しくなります。
The course is made like for a shool class with ""Overhead slides"" although the author explains the design parts there is no interactivity and its quite basic. Seems the Author is not responding to questions in the course, further more the course is not in 1080p which is a must now days.
"
S1990,Sara,Brown,student990@university.com,Female,18,Mathematics,dfcW7M#iSC,"5    NaN
Name: CourseName, dtype: str",2023-10-30,2024-04-15,"とても分かりやすいです。
Bom
"
S1991,Maria,Davis,student991@university.com,Female,22,Mathematics,#en$0Z&@Su,"5    NaN
Name: CourseName, dtype: str",2023-01-21,2024-05-03,"The course isn't made just for Udemy users, they have cut pasted this from their online class. Not all concepts mentioned are covered and resources is not downloadable.
Poor English. Poor video quality. No practice exercices. No Captions. I do not recommend this.
I wish i had checked it out in the 30 day trial period so that i could gey my refund
"
S1992,Sara,Johnson,student992@university.com,Female,21,Engineering,D3W83gd9m3,"35    NaN
Name: CourseName, dtype: str",2023-11-12,2024-01-19,"These advanced mathematics courses take me back to a simpler time in my life.  Yes, yes, when all I had to concern myself with was getting my meals and studying mathematics.  I am grateful for Dr. AD for giving his time to develop these courses that are so nostalgic to an elderly man.
独検受験のためのニーズに合っていた。
"
S1993,Maria,Brown,student993@university.com,Male,18,Engineering,xJjcp!Q8SX,"35    NaN
Name: CourseName, dtype: str",2023-07-24,2024-04-06,"Hard to find a good course on SpikeBall. Really good tips and he has a great understanding of the game.  So far so good.  I'm a newbie so this is really good! I like his video examples.
Pro
	•	Cheap course
	•	Knowledgeable speaker
	•	Light and swift presentation
	•	Wide range of interesting content.
	•	Review of recent research publications
	•	Model comparisons

Con
	•	The structure of the course could be better. Apply for instance the MECE principle. 
	•	There is no practical side to the course like quizzes, coding assignments or readings.
	•	The instructor’s diction can be better: the pronunciation is fast and not always comprehensible like in “unsupervised”, “algorithm”, “leverage”, “agencies”, “perplexity”, use of grammar is flawed, there are non-sensical repetitions and many stopwords like “you know”, “so that’s that”, “right” and “ok”.
	•	The amount of detail is a bit overwhelming, this is not remedied by calling architectures “simple”.
	•	The credibility of the instructor and the course is not properly established. Is Manish Gupta speaking on his own behalf or are Microsoft, Hyderabad IT Institute and Business School vouching for the validity of the content?
	•	The relevance of the subject is only addressed very generally. Political & societal impact is not considered for the various approaches.
	•	Resolution of the video is too low to discern the small and tiny fonts.
	•	The slides are not available. 
	•	The course offers no search functionality
"
S1994,Maria,Johnson,student994@university.com,Male,22,CS,hrDXyp*ocv,"50    NaN
Name: CourseName, dtype: str",2023-09-06,2024-01-09,"it was short and crisp, everything a beginner would need  to get up and running in the vast world of python
わかりやすいです。復習もしやすいです。
"
S1995,Ahmed,Brown,student995@university.com,Female,20,Mathematics,nYJNl0*&yL,"5    NaN
Name: CourseName, dtype: str",2023-12-02,2024-02-06,"Exactly what I was looking for: a course that would give me the fundamentals to explore MatLab as I work. I had extremely basic knowledge of this programming language and a lot of time constraints to be able to spend hours on end until I could actually apply it. This course is giving me both the basics as well as the confidence I needed to explore through my own work. Towards the end great tips and links to keep exploring and evolving!
Long winded and accent could be better. Intro I really lould speackers voice is more quiet
"
S1996,Ali,Williams,student996@university.com,Male,21,Business,9&HzmNlQG8,"20    NaN
Name: CourseName, dtype: str",2023-11-12,2024-06-12,"Its perfect
One of the best courses I have ever taken!
Never thought that Math could be related to life in such amazing ways.
"
S1997,Maria,Jones,student997@university.com,Female,18,Mathematics,!75jzUEt9g,"5    NaN
Name: CourseName, dtype: str",2023-06-20,2024-01-24,"Great Job!
It is always good learning something new, especially when it comes to food
"
S1998,Liam,Brown,student998@university.com,Male,24,Engineering,vqeQuMEyAC,"35    NaN
Name: CourseName, dtype: str",2023-12-06,2024-01-26,"Overall this course is really good, but the way trainer speak is to boring and i barely can hear his voice
very well explained with examples taken from our daily life and also solutions are provided easy to incorporate into daily life.
"
S1999,John,Johnson,student999@university.com,Male,20,Mathematics,kesKPs$ohg,"5    NaN
Name: CourseName, dtype: str",2023-12-02,2024-04-07,"fiverr ist für mich komplettes Neuland. Daher bin ich interessiert noch einiges zu erfahren, ob auch ich da eine Geschäftsidee entwickeln kann die ich über fiverr skalieren kann
The instructor is very impressive, his style is simple and clear
"
S2000,Emma,Johnson,student1000@university.com,Female,22,Engineering,Bh4n!tGf%X,"35    NaN
Name: CourseName, dtype: str",2023-03-24,2024-05-26,"still explanation is very short and more example required
Hasta el momento me encanta el curso, me ha quitado tantas dudas que tenía a cerca de zbrush, estoy en el primer personaje y me está quedando muy bonito. lo mejor que menciona todas las teclas que está presionando y el video está en full hd, también me ha dado soporte via whatsapp que me ha ayudado mucho y me da mucha confianza el jóven.
"
S2001,Omar,Davis,student1001@university.com,Female,18,CS,rswH1fhTUm,"50    NaN
Name: CourseName, dtype: str",2023-07-15,2024-03-26,"モバイルでの視聴の場合、詳細が見づらいため音声情報に頼る部分が大きくなります。
言葉は聞き取りやすいのですが、レクチャーによって音量の大きさが違いすぎるのが難点です。
イヤホンで聞いていると突然音量が上がって驚きます。
音量のバランスを調整していただければもっと快適に受講できると思います。
دورة ممتعة ومفيدة
"
S2002,Ali,Williams,student1002@university.com,Female,18,Business,6C3WGZaWOa,"20    NaN
Name: CourseName, dtype: str",2023-07-06,2024-01-24,"Fue muy bueno ya que me enseño a utilizar las herramientas necesarias para poder representar mis proyectos de un mejor modo. Hace uso de photoshop pero sin ser pesado o tedioso de aplicar y definitivamente te da un abanico de opciones mas artistico para las presentaciones.
初心者にもわかりやすく参考になりました！
他シリーズも受けてみたいです！
"
S2003,Ali,Johnson,student1003@university.com,Male,23,CS,mZHl&bke$p,"50    NaN
Name: CourseName, dtype: str",2023-09-24,2024-04-15,"Goes very fast. I already have used the website editor so I am understanding it but for someone just getting started this training would not be what they would expect. There is no ""teaching"" happening, just show and tell.
Terrible explanation. If you reading the slides, why video? Just post it as reading material.
"
S2004,Ali,Smith,student1004@university.com,Female,20,CS,wi#RUIkd3C,"50    NaN
Name: CourseName, dtype: str",2023-06-26,2024-02-08,"Il corso è molto interessante e ben strutturato. Sono sicuramente da migliorare le spiegazioni in quanto molto codice viene scritto e dato per scontato. Inoltre spero che il corso venga aggiornato e vengano aggiunti altri materiali e esempi sull'argomento.
Music intro on the beginning of the videos is a little bit loud.  
But all in all it is a perfect course.
"
S2005,Ahmed,Jones,student1005@university.com,Male,18,Business,#Dc7Q$4a&5,"20    NaN
Name: CourseName, dtype: str",2023-03-19,2024-02-26,"I found this course really very interesting and it covers all the basic points to learn the protein separation and also the chemistry behind it. In fact, the course is very well structured, concise and elaborative.
Thank you very much for such an amzing wonderful effort.
imagens explicativas confusas
"
S2006,Maria,Brown,student1006@university.com,Male,19,Business,6DXvMrL228,"20    NaN
Name: CourseName, dtype: str",2023-06-11,2024-05-29,"I loved this course SOOOO MUCH!!! It was really powerful and definitely exceeded my expectations. I will be utilizing it over and over again. The only thing I would do differently is some of the wording of the affirmations. I did type out all the affirmations for each day and I changed up some of the wording just a touch here and there to resonate more with my own heart and needs, but kept the same purpose or meaning of each affirmation. So when I listen to the daily affirmations I will repeat any the ones I changed in my mind, and I do believe I will still get the same desired effect. Thank you!!!
Very effective and useful concept and great recommendations for accessories!
"
S2007,Ahmed,Davis,student1007@university.com,Female,24,Business,05r8ClB*O#,"20    NaN
Name: CourseName, dtype: str",2023-12-26,2024-03-17,"This exam help me to pass my certification course. High recommend
quite good
"
S2008,Maria,Jones,student1008@university.com,Male,23,Engineering,KP5Q2!!bPk,"35    NaN
Name: CourseName, dtype: str",2023-09-15,2024-02-19,"He is Lovely guy and he teaches so much good, I will highly recommend him, I learnt alot. Keep it up bro!!!!!!
Los ejercicios son claros y el ritmo es bueno, creo que de esta manera se puede aprender bien, no solo escuchando si no haciendo los mismos programas.
"
S2009,Liam,Williams,student1009@university.com,Female,23,CS,H@ZKBPtB7u,"50    NaN
Name: CourseName, dtype: str",2023-06-01,2024-01-26,"Recomendo muito este curso para quem busca um primeiro contato com o Django, assim como eu. 
Bastante rápido e objetivo.
Nudny komentarz Prowadzącego, czytanie tekstu ze slajdów, fatalna jakość napisów. 
Sama prezentacja OK.
"
S2010,Ahmed,Davis,student1010@university.com,Male,18,Engineering,PtoJRz1Ja4,"35    NaN
Name: CourseName, dtype: str",2023-11-29,2024-03-26,"Simplesmente fantastico.Conhece muito.
Many questions and options against it doesn't make any sense. I had to stop it midway, because its confusing too.  Plus you can't even get around the explanation for answers provided.
"
S2011,Ahmed,Brown,student1011@university.com,Female,24,Business,fMJn&MbwF5,"20    NaN
Name: CourseName, dtype: str",2023-04-05,2024-01-25,"Finalmente un corso utile per affrontare un colloquio di lavoro come si deve
인사이트를 얻을 수 있는 좋은 강의네요
"
S2012,Emma,Brown,student1012@university.com,Male,23,Engineering,*bO*ZA#e#B,"35    NaN
Name: CourseName, dtype: str",2023-08-20,2024-05-10,"어떤 미래가 펼쳐질지 고민해볼 수 있어서 좋은 시간이었습니다. 감사합니다.
ok
"
S2013,John,Smith,student1013@university.com,Male,21,Business,8nOOaM@EIA,"20    NaN
Name: CourseName, dtype: str",2023-07-21,2024-05-29,"The instructor has a warm, inviting presence and seems very knowledgeable.  These foods are new to me and sound so delicious I was just searching for Jamaican food in my area thinking- I got to try this!!

Hoping for a longer videos with some more recipes in the near future and also really appreciated the substitutions mentions as some of the ingredients may be hard to find for me and I don't eat much meat or dairy.
母国語以外の言語を習得するために必要となる考え方を、明瞭に説明下さっています。
"
S2014,Ahmed,Williams,student1014@university.com,Female,20,Mathematics,l1@Va07uFB,"5    NaN
Name: CourseName, dtype: str",2023-10-05,2024-05-07,"Course may be good but audio was so bad that one could not understand what is being said
The material is comprehensive and the presentation is clear and easy to understand.
"
S2015,Emma,Davis,student1015@university.com,Male,21,Business,IKCw0SYVGI,"20    NaN
Name: CourseName, dtype: str",2023-04-22,2024-01-30,"sangat membantu dalam proses pembuatan sebuah game design
Mohon maaf mengkritik, penyampaian informasinya kurang bagus (sekali lagi maap pak, kedengerannya kayak gugup gitu). Saya jadi susah menangkap materi apa yang disampaikan tadi. Tetapi materinya on point kok :}
"
S2016,Sara,Davis,student1016@university.com,Female,22,CS,K1gNW2Yakz,"50    NaN
Name: CourseName, dtype: str",2023-09-06,2024-02-01,"Good, thank you.
It was very interesting to see how my personality came alive through your eyes. I enjoyed the way you made each character alive and understood.  Now I will know how to approach people in a different way because of the differences in their personalities.
"
S2017,John,Johnson,student1017@university.com,Male,21,CS,Iz#nLEy0L0,"50    NaN
Name: CourseName, dtype: str",2023-08-20,2024-02-04,"thanks, very useful
It would be great to provide some examples and case studies
"
S2018,Liam,Smith,student1018@university.com,Male,24,CS,0!$ixAdEaw,"50    NaN
Name: CourseName, dtype: str",2023-11-28,2024-04-21,"Good. 4 types of business analysis is very intersting.
The start looked promising, but the course lackes some practical demo at the end. E.g demo of how DLP software is configured and how it catches leaks. Also how to convert mbox to pst was missing. And finally I missed how forensics work with encrypted email protocols like PGP..
"
S2019,Ahmed,Smith,student1019@university.com,Male,19,Engineering,hP0X0Y3TYV,"35    NaN
Name: CourseName, dtype: str",2023-01-13,2024-01-29,"좋은 강의 감사합니다.
유익한 강의 잘 들었습니다
"
